Tweet_ID,Time,,,,,,,,,,,,,,,,,,
TID5098,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5384,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4577,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4967,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7331,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1667,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3046,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3147,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1463,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8497,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6711,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8458,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4682,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4850,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9322,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7729,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4145,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5081,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4278,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6795,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9137,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7855,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8737,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5154,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4443,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3082,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3630,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8645,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1423,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8426,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9367,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4875,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9379,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8392,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5206,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3335,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3370,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2090,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8399,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6421,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2640,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5896,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5298,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2557,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2798,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5437,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8114,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9504,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3255,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3577,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6029,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1771,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1684,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4991,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9007,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1269,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5155,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6617,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9866,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6546,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1017,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3873,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8897,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8608,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8648,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2256,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7085,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7313,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9359,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2110,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2913,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6232,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2533,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4554,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7145,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2591,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3729,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6630,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8403,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8921,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2709,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7068,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9876,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4077,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4535,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1187,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8892,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8720,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4740,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6436,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9637,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1885,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5440,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5149,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6125,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2765,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5806,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1454,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3778,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2762,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1497,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8954,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7508,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3367,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8188,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3796,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5088,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2686,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3965,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2286,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9836,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9389,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5163,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1111,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6313,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6242,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9797,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2595,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9613,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9586,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5480,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1859,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3872,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2439,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4250,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5800,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1856,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1031,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6807,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5325,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7648,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5276,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8174,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8678,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8010,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7315,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4634,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3873,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3134,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2317,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1747,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9733,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3969,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6933,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1855,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2417,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5120,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8129,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6426,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3263,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3637,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9284,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9627,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3457,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8768,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2162,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2637,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1358,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7661,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5159,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3750,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2146,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6793,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7956,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9116,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7767,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7016,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7732,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5449,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8130,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8144,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2587,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9357,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2645,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9070,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2207,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2921,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8371,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3605,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8892,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8780,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9531,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1121,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7112,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5285,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4927,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1659,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5709,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7948,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5957,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3104,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3295,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4568,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7751,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6407,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9859,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1619,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6236,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7355,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1024,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5344,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4182,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1874,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9262,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9669,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2998,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8109,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1381,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2142,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7008,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4720,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6309,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3872,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3193,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8022,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4100,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5448,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3991,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3356,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1071,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5803,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5364,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7172,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7627,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3120,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1878,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1062,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3401,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1172,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3585,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1836,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7283,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6318,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3710,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5214,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5590,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4526,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2858,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1576,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1028,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3376,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9379,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6187,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9955,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8805,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3833,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7323,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1663,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2072,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8700,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2408,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5671,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9972,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3301,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5294,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1885,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2492,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6163,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7602,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2685,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6099,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3481,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8888,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6939,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2819,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6580,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6147,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4229,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3241,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4827,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4502,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3338,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8198,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3943,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7475,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6260,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4206,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5596,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2929,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1910,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3365,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4444,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2698,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1598,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6140,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4115,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1044,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1131,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4865,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8095,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3113,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8591,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2227,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9284,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4308,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7571,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7516,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5766,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8736,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6298,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3866,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1181,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1393,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7717,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4023,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2650,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3230,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9531,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9997,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7504,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3522,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5455,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2223,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9500,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3726,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2668,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7732,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9433,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1179,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3515,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5398,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5971,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5953,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6186,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1632,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1236,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5226,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2678,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2335,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4737,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5044,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6832,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1311,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4592,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2334,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9520,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3627,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7367,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7870,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1478,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9808,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5517,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9515,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7879,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8158,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5101,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4608,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6610,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6686,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5355,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2878,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9214,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2575,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6812,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9743,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6294,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7265,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID4733,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID7202,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2227,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID6795,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3169,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8866,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3935,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2771,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9899,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5936,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5087,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1090,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID9372,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID3222,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID5402,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID2602,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID1753,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8985,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8741,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
TID8371,3:00 PM/5:00 PM,,,,,,,,,,,,,,,,,,
